-1438,-0.0012889
-1437,-0.0025998
-1436,-0.0039265
-1435,-0.0052788
-1434,-0.0066466
-1433,-0.0080223
-1432,-0.0094092
-1431,-0.010808
-1430,-0.012212
-1429,-0.013642
-1428,-0.015098
-1427,-0.016583
-1426,-0.018099
-1425,-0.019652
-1424,-0.021249
-1423,-0.022892
-1422,-0.024581
-1421,-0.026313
-1420,-0.028087
-1419,-0.029907
-1418,-0.031772
-1417,-0.033679
-1416,-0.035628
-1415,-0.037614
-1414,-0.039629
-1413,-0.041681
-1412,-0.043768
-1411,-0.045866
-1410,-0.047984
-1409,-0.050111
-1408,-0.052253
-1407,-0.054411
-1406,-0.056587
-1405,-0.058781
-1404,-0.061001
-1403,-0.063245
-1402,-0.065512
-1401,-0.067803
-1400,-0.070105
-1399,-0.072428
-1398,-0.07476
-1397,-0.077102
-1396,-0.079448
-1395,-0.08179
-1394,-0.084134
-1393,-0.086475
-1392,-0.088818
-1391,-0.091164
-1390,-0.093521
-1389,-0.095885
-1388,-0.098257
-1387,-0.10063
-1386,-0.10302
-1385,-0.1054
-1384,-0.10777
-1383,-0.11014
-1382,-0.11251
-1381,-0.11488
-1380,-0.11724
-1379,-0.11961
-1378,-0.12196
-1377,-0.12432
-1376,-0.12669
-1375,-0.12907
-1374,-0.13146
-1373,-0.13385
-1372,-0.13625
-1371,-0.13866
-1370,-0.14109
-1369,-0.14352
-1368,-0.14597
-1367,-0.14844
-1366,-0.15093
-1365,-0.15346
-1364,-0.15601
-1363,-0.15857
-1362,-0.16117
-1361,-0.16378
-1360,-0.16639
-1359,-0.16902
-1358,-0.17164
-1357,-0.17427
-1356,-0.17689
-1355,-0.17953
-1354,-0.18218
-1353,-0.18484
-1352,-0.18751
-1351,-0.19016
-1350,-0.19279
-1349,-0.19538
-1348,-0.19794
-1347,-0.20047
-1346,-0.20296
-1345,-0.20541
-1344,-0.20781
-1343,-0.21017
-1342,-0.21248
-1341,-0.21475
-1340,-0.21697
-1339,-0.21915
-1338,-0.22128
-1337,-0.22336
-1336,-0.2254
-1335,-0.2274
-1334,-0.22934
-1333,-0.23124
-1332,-0.23308
-1331,-0.23485
-1330,-0.23655
-1329,-0.23818
-1328,-0.23973
-1327,-0.24121
-1326,-0.24264
-1325,-0.244
-1324,-0.2453
-1323,-0.24655
-1322,-0.24776
-1321,-0.24894
-1320,-0.25009
-1319,-0.2512
-1318,-0.25228
-1317,-0.25332
-1316,-0.2543
-1315,-0.25522
-1314,-0.25607
-1313,-0.25686
-1312,-0.2576
-1311,-0.25828
-1310,-0.25891
-1309,-0.25948
-1308,-0.26
-1307,-0.26048
-1306,-0.26089
-1305,-0.26124
-1304,-0.26154
-1303,-0.26177
-1302,-0.26195
-1301,-0.26209
-1300,-0.26219
-1299,-0.26224
-1298,-0.26223
-1297,-0.26215
-1296,-0.26203
-1295,-0.26183
-1294,-0.26159
-1293,-0.26129
-1292,-0.26093
-1291,-0.26053
-1290,-0.26008
-1289,-0.2596
-1288,-0.25906
-1287,-0.2585
-1286,-0.25792
-1285,-0.25732
-1284,-0.25671
-1283,-0.25609
-1282,-0.25546
-1281,-0.25481
-1280,-0.25415
-1279,-0.2535
-1278,-0.25286
-1277,-0.25223
-1276,-0.2516
-1275,-0.25096
-1274,-0.25032
-1273,-0.24969
-1272,-0.24908
-1271,-0.24849
-1270,-0.24793
-1269,-0.24739
-1268,-0.24688
-1267,-0.2464
-1266,-0.24592
-1265,-0.24546
-1264,-0.24501
-1263,-0.24457
-1262,-0.24413
-1261,-0.24369
-1260,-0.24322
-1259,-0.24275
-1258,-0.24227
-1257,-0.24177
-1256,-0.24128
-1255,-0.2408
-1254,-0.24036
-1253,-0.23994
-1252,-0.23955
-1251,-0.23917
-1250,-0.23881
-1249,-0.23846
-1248,-0.23812
-1247,-0.23778
-1246,-0.23744
-1245,-0.23711
-1244,-0.23678
-1243,-0.23645
-1242,-0.23611
-1241,-0.23576
-1240,-0.23539
-1239,-0.23502
-1238,-0.23468
-1237,-0.23436
-1236,-0.23405
-1235,-0.23375
-1234,-0.23346
-1233,-0.23316
-1232,-0.23285
-1231,-0.23256
-1230,-0.23228
-1229,-0.23201
-1228,-0.23178
-1227,-0.2315
-1226,-0.2312
-1225,-0.23086
-1224,-0.23048
-1223,-0.23007
-1222,-0.22964
-1221,-0.22918
-1220,-0.22869
-1219,-0.22815
-1218,-0.22756
-1217,-0.22692
-1216,-0.22624
-1215,-0.22552
-1214,-0.22478
-1213,-0.22399
-1212,-0.22316
-1211,-0.22229
-1210,-0.2214
-1209,-0.22049
-1208,-0.21957
-1207,-0.21863
-1206,-0.21768
-1205,-0.21672
-1204,-0.21576
-1203,-0.21479
-1202,-0.21382
-1201,-0.21285
-1200,-0.21189
-1199,-0.21092
-1198,-0.20996
-1197,-0.20901
-1196,-0.20805
-1195,-0.20707
-1194,-0.20608
-1193,-0.20507
-1192,-0.20403
-1191,-0.20298
-1190,-0.20193
-1189,-0.20088
-1188,-0.19983
-1187,-0.19878
-1186,-0.19773
-1185,-0.19667
-1184,-0.19562
-1183,-0.19458
-1182,-0.19355
-1181,-0.19253
-1180,-0.19152
-1179,-0.19053
-1178,-0.18955
-1177,-0.18858
-1176,-0.18762
-1175,-0.18666
-1174,-0.18572
-1173,-0.18479
-1172,-0.18387
-1171,-0.18295
-1170,-0.18205
-1169,-0.18116
-1168,-0.18028
-1167,-0.17943
-1166,-0.17861
-1165,-0.17783
-1164,-0.17706
-1163,-0.17631
-1162,-0.17556
-1161,-0.17483
-1160,-0.17412
-1159,-0.17344
-1158,-0.17278
-1157,-0.17215
-1156,-0.17155
-1155,-0.17093
-1154,-0.17031
-1153,-0.16968
-1152,-0.16904
-1151,-0.16839
-1150,-0.16771
-1149,-0.167
-1148,-0.16625
-1147,-0.16546
-1146,-0.16464
-1145,-0.16376
-1144,-0.16284
-1143,-0.16187
-1142,-0.16084
-1141,-0.15976
-1140,-0.15862
